Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
05096;05170;ORCIERES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;2127.0;10030.0;0.7000000000000001;44.6840982803,6.34897527824;"{""type"": ""Polygon"", ""coordinates"": [[[6.30204458968011, 44.62575422605394], [6.290025132321867, 44.64636827623826], [6.286716017685739, 44.64871032581973], [6.277638137185086, 44.647583221211534], [6.274201186210068, 44.67184217096296], [6.263358482816867, 44.68324554400993], [6.281051476164801, 44.68690307653754], [6.279739096582019, 44.693862143009824], [6.285705559264146, 44.703452674400815], [6.3062787941212335, 44.712769769458845], [6.322644465925212, 44.73012125834696], [6.344873651664877, 44.74404978852385], [6.357922779694717, 44.73367950340014], [6.377440272170636, 44.734284293664814], [6.400948718363949, 44.72205716763684], [6.404498851855233, 44.69613072305045], [6.442948576234596, 44.68299173356024], [6.435183402353982, 44.67931323550654], [6.431410154584757, 44.662786524051086], [6.407206577653173, 44.647152790216275], [6.4002511764492, 44.63836493353958], [6.387195366378968, 44.64288382213445], [6.3709528896112655, 44.65999648816764], [6.357288004146799, 44.66204321904134], [6.348836285646164, 44.65856001235655], [6.320054760240934, 44.63119762018789], [6.30204458968011, 44.62575422605394]]]}";4276;096;14;2;05;93
05039;05800;CHAUFFAYER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;923.0;1076.0;0.4;44.7581501379,6.01187494014;"{""type"": ""Polygon"", ""coordinates"": [[[6.007917404526228, 44.7308930403892], [6.003803615571416, 44.73693297573223], [5.999761526006543, 44.75405252729498], [5.984387125040211, 44.77622581913859], [6.025811825869935, 44.77549878488484], [6.034744186852365, 44.761478600301004], [6.021544675543685, 44.748117724702595], [6.03111251468565, 44.734927439092985], [6.018084432175212, 44.7378240137839], [6.007917404526228, 44.7308930403892]]]}";31430;039;20;2;05;93
05135;05700;SAINTE-COLOMBE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;965.0;1726.0;0.1;44.2889272211,5.66834974647;"{""type"": ""Polygon"", ""coordinates"": [[[5.6467813253574, 44.26709147544854], [5.645607054924893, 44.273892471608924], [5.632612075687836, 44.283697227521564], [5.632988415168844, 44.290451931047954], [5.640211549594068, 44.2937010356555], [5.633798844517833, 44.30087984963684], [5.660534767531996, 44.310197078145414], [5.665070914594859, 44.30423297534347], [5.678443410311391, 44.30110689707544], [5.686632438813769, 44.29263002474729], [5.695859030308511, 44.29416034852536], [5.700300965106729, 44.3002748479271], [5.705114588968719, 44.30022853085721], [5.713040969886065, 44.29630440544057], [5.718284591238201, 44.286663827394904], [5.675610026715043, 44.27588577949198], [5.6467813253574, 44.26709147544854]]]}";19060;135;15;2;05;93
05174;05100;VAL-DES-PRES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1992.0;4470.0;0.5;44.9505522191,6.66654834986;"{""type"": ""Polygon"", ""coordinates"": [[[6.713797589143995, 44.89372436905871], [6.706584400166484, 44.89471356964945], [6.687668413029159, 44.896307985367514], [6.681622929246635, 44.905630082084926], [6.668847315812567, 44.91041537200323], [6.657781902339481, 44.92161428830011], [6.648233854420643, 44.9228566923064], [6.647102925311537, 44.92965370914842], [6.645938881455106, 44.94023734679903], [6.6250032706659265, 44.95971475377026], [6.611039377430647, 44.963657394606535], [6.6008737666283395, 44.971413939078666], [6.598061612895509, 44.98100474284463], [6.611457983683305, 44.979209414343515], [6.623151359629148, 44.98447120403918], [6.64253628676587, 44.9853160054704], [6.669211928141721, 44.976074430474696], [6.6937043867599, 44.978715512398836], [6.7018604140969895, 44.97510919863049], [6.716241774244781, 44.9778832889228], [6.70583088818542, 44.940500033677054], [6.699249788053296, 44.93539239861194], [6.68471291327469, 44.933739354618154], [6.679404595100934, 44.92439721395706], [6.6913327615710525, 44.913834323410136], [6.70514830293082, 44.9100212129589], [6.713797589143995, 44.89372436905871]]]}";1106;174;06;1;05;93
05052;05600;EYGLIERS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1615.0;2987.0;0.7000000000000001;44.6925244966,6.66688741371;"{""type"": ""Polygon"", ""coordinates"": [[[6.719912606601575, 44.70392733592357], [6.705622423180216, 44.69418637163232], [6.694592995209156, 44.67842257386865], [6.678172424486113, 44.67050713004595], [6.663799240184577, 44.66817240846341], [6.639597814376108, 44.671630305339676], [6.624522040742149, 44.6626716190691], [6.604323221031101, 44.6688744021339], [6.6074589717096135, 44.67957775961398], [6.620832622948124, 44.68247526737951], [6.657632342820152, 44.70447161356139], [6.662520251385447, 44.721127444237865], [6.673392399523107, 44.72752664405137], [6.682977009053436, 44.72812743965495], [6.692370183456479, 44.71675578970993], [6.717960734642892, 44.70709337553799], [6.719912606601575, 44.70392733592357]], [[6.624101201910619, 44.66378490751487], [6.6247013964113375, 44.66447720012042], [6.625159106962226, 44.66452527980393], [6.626022775134737, 44.665974969227086], [6.629343384526289, 44.6689031614428], [6.629971802218035, 44.669639565808055], [6.630598688563117, 44.671331321320444], [6.630329998253381, 44.672061126794794], [6.6296368182634495, 44.67208388144737], [6.62957266564568, 44.67285203255323], [6.62454458638363, 44.67322423332667], [6.621111607483866, 44.67110166213916], [6.619371919606142, 44.66938320649464], [6.6194106604554115, 44.667038758272284], [6.619639003184399, 44.666661782214305], [6.620170252584697, 44.66608563182057], [6.621588459344685, 44.6649667333808], [6.622500865391905, 44.66481968513803], [6.623626397071357, 44.66386355527676], [6.624101201910619, 44.66378490751487]]]}";10901;052;11;1;05;93
05024;05150;BRUIS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;961.0;2540.0;0.1;44.4677366709,5.50388863719;"{""type"": ""Polygon"", ""coordinates"": [[[5.51293507809905, 44.42656274684756], [5.493615332229889, 44.428217653556125], [5.497848892198111, 44.43642563470255], [5.495489993854012, 44.43880274473438], [5.481637763373461, 44.448275117193745], [5.486912173260317, 44.47957982789231], [5.460352353234245, 44.48613798983578], [5.458908554280835, 44.48852088513889], [5.457830373865104, 44.498154850930085], [5.470847261479749, 44.499998554596246], [5.4749248855251444, 44.494260011308164], [5.483133899565562, 44.49122039492116], [5.511016960281557, 44.491507692841935], [5.549713683395392, 44.47990167202564], [5.542548157172169, 44.47079021636405], [5.520207900430731, 44.45721688774875], [5.51293507809905, 44.42656274684756]]]}";1854;024;17;2;05;93
05132;05500;SAINT-BONNET-EN-CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;1224.0;1501.0;1.7000000000000002;44.6823269908,6.10286050171;"{""type"": ""Polygon"", ""coordinates"": [[[6.103969077746936, 44.65609129223758], [6.091006902266323, 44.65979698016274], [6.08667734348048, 44.664179472915436], [6.076400648328037, 44.67179964995106], [6.065918595504586, 44.687758396380694], [6.059786914489498, 44.69693775989529], [6.082667982846863, 44.6910319856307], [6.107136852057298, 44.691095327375024], [6.134621974855124, 44.70471794010548], [6.145081400740496, 44.706952994475536], [6.141625773669507, 44.69687884656091], [6.137634593124718, 44.68714421170723], [6.114211633483614, 44.674912991490764], [6.103969077746936, 44.65609129223758]]]}";3485;132;18;2;05;93
05178;05300;VENTAVON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;758.0;4237.0;0.5;44.3856656442,5.88845374579;"{""type"": ""Polygon"", ""coordinates"": [[[5.912934734191546, 44.3373691737109], [5.912852738775628, 44.34407302987436], [5.905392601192833, 44.34839584910335], [5.887134452323447, 44.35024576118689], [5.881370893749813, 44.355396084909756], [5.884575779233194, 44.36162641871641], [5.85727974958474, 44.37904768072638], [5.854779204086612, 44.385498943300874], [5.83761914014478, 44.39172552431999], [5.839921550719881, 44.41758102360067], [5.845722937616108, 44.426474993060886], [5.851859859169203, 44.42628023217282], [5.870224714746534, 44.422812589835445], [5.910435492482924, 44.40524575350615], [5.922985433880767, 44.40056244849129], [5.918871521133927, 44.38487177090695], [5.941362274824038, 44.372661792235306], [5.937447569849385, 44.35990315191678], [5.92603053278898, 44.349623290410506], [5.917280964160045, 44.33841595038115], [5.912934734191546, 44.3373691737109]]]}";10070;178;12;2;05;93
05141;05500;SAINT-EUSEBE-EN-CHAMPSAUR;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1014.0;792.0;0.1;44.7224269114,6.03646608621;"{""type"": ""Polygon"", ""coordinates"": [[[6.05293510980798, 44.70126242432056], [6.032821337008642, 44.712933273199155], [6.007917404526228, 44.7308930403892], [6.018084432175212, 44.7378240137839], [6.03111251468565, 44.734927439092985], [6.047777767294542, 44.73363206902454], [6.055156200703166, 44.71960783901662], [6.056811941488472, 44.710309195999415], [6.05293510980798, 44.70126242432056]]]}";25785;141;18;2;05;93
05075;05400;MANTEYER;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1290.0;2529.0;0.4;44.5333321119,5.94989667477;"{""type"": ""Polygon"", ""coordinates"": [[[5.961356059756563, 44.51215896666179], [5.94640345371775, 44.504271614332595], [5.93299068291736, 44.50680916194417], [5.925098950685174, 44.51023473193801], [5.921106679879141, 44.523105414251056], [5.923499635677658, 44.529681241847896], [5.915125827033016, 44.54555045619464], [5.91384697736012, 44.55908794958231], [5.956333681312544, 44.55426474239748], [5.977163528795601, 44.54620961131495], [5.99135633680797, 44.54422227370224], [5.994919050811174, 44.53207189991686], [5.9788038606836675, 44.5204815668362], [5.964633496394439, 44.51823278285033], [5.961356059756563, 44.51215896666179]]]}";17119;075;09;2;05;93
05128;05200;SAINT-ANDRE-D'EMBRUN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1598.0;3868.0;0.6000000000000001;44.5866569322,6.57072142721;"{""type"": ""Polygon"", ""coordinates"": [[[6.555174947315496, 44.55931502262027], [6.541586964668918, 44.562716645808905], [6.513484340499682, 44.562407263401184], [6.519387236616617, 44.584089823116585], [6.532326380412075, 44.594184058253404], [6.541246663607767, 44.61392215940786], [6.553085982251026, 44.629015142184535], [6.566918460456136, 44.63142625102123], [6.564029092072726, 44.62166056748578], [6.571706804725035, 44.609408918772296], [6.581275611343484, 44.60196174913632], [6.597961968921454, 44.59580503336487], [6.615640456367859, 44.59042428772947], [6.635326972853942, 44.59061605250004], [6.6397401039205, 44.589037759716], [6.6451873174639555, 44.57926922835625], [6.642681552431528, 44.57170973422], [6.58991184334465, 44.56742759168404], [6.577264429667485, 44.57254228063541], [6.555174947315496, 44.55931502262027]]]}";899;128;08;2;05;93
05136;05600;SAINT-CREPIN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1752.0;4697.0;0.6000000000000001;44.7243260485,6.63555027257;"{""type"": ""Polygon"", ""coordinates"": [[[6.6074589717096135, 44.67957775961398], [6.603379442989721, 44.68925467367776], [6.578940707643833, 44.69194962929094], [6.566047623456497, 44.697232509730924], [6.58228103870053, 44.70929803655622], [6.5874176441070595, 44.7187026014664], [6.590139231232793, 44.71579351664037], [6.604542660502478, 44.72517578801515], [6.613340402861536, 44.74130053669986], [6.6227673654403905, 44.74924792379534], [6.6815698613965715, 44.7721117930622], [6.691619379393435, 44.765224924549614], [6.682977009053436, 44.72812743965495], [6.673392399523107, 44.72752664405137], [6.662520251385447, 44.721127444237865], [6.657632342820152, 44.70447161356139], [6.620832622948124, 44.68247526737951], [6.6074589717096135, 44.67957775961398]]]}";12478;136;11;1;05;93
05140;05130;SAINT-ETIENNE-LE-LAUS;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;906.0;858.0;0.30000000000000004;44.5080346822,6.16323058106;"{""type"": ""Polygon"", ""coordinates"": [[[6.160902750709295, 44.483853960135455], [6.156071166574364, 44.503921025754074], [6.147169802518604, 44.51565332665878], [6.136496550702621, 44.52389457209337], [6.146684561877925, 44.529541640384565], [6.15062683656172, 44.53089767007002], [6.158164729296564, 44.52785318216815], [6.16092860344253, 44.52143136221396], [6.186652735767903, 44.50708682700606], [6.175672811693104, 44.48892519434234], [6.167917241374558, 44.48618423728695], [6.160902750709295, 44.483853960135455]]]}";32331;140;05;2;05;93
05076;05700;MEREUIL;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;871.0;1100.0;0.1;44.3839741469,5.71259098721;"{""type"": ""Polygon"", ""coordinates"": [[[5.694992997739355, 44.37117105202732], [5.685194120647671, 44.38325463323075], [5.686661385713952, 44.393792958149746], [5.692340048438617, 44.399616843716686], [5.704215847283859, 44.39469617314009], [5.725932163889361, 44.399312646071756], [5.7299062821414495, 44.397574876678384], [5.731796055617564, 44.39638409370005], [5.733033359875382, 44.386886900520466], [5.739979696328366, 44.38274206542539], [5.741448845383339, 44.37313994503158], [5.737547118867324, 44.37113843193089], [5.694992997739355, 44.37117105202732]]]}";11987;076;22;2;05;93
05051;05700;ETOILE-SAINT-CYRICE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;905.0;1436.0;0.0;44.3209708871,5.64377761466;"{""type"": ""Polygon"", ""coordinates"": [[[5.633798844517833, 44.30087984963684], [5.62532661246513, 44.3026226229551], [5.616057010366853, 44.30938221411748], [5.608305830395145, 44.30611699558956], [5.613215935144226, 44.31577222764007], [5.630209412872447, 44.32784989312187], [5.631219163621815, 44.33122117302482], [5.623787792051456, 44.3352174673373], [5.645793888484744, 44.342652044594075], [5.664476932555393, 44.33588738743309], [5.6702815659341415, 44.33071189521238], [5.67358378121637, 44.314005483847616], [5.660534767531996, 44.310197078145414], [5.633798844517833, 44.30087984963684]]]}";1080;051;15;2;05;93
05057;05130;FOUILLOUSE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;842.0;747.0;0.2;44.4531851404,6.00063153146;"{""type"": ""Polygon"", ""coordinates"": [[[5.993772172639027, 44.43397273164838], [5.99965933706371, 44.44280296587758], [5.996950149781828, 44.449101525984915], [5.988459860224197, 44.45073745082885], [5.981094828814447, 44.44700931083383], [5.975987033679339, 44.45246232740843], [5.988770936948859, 44.46589923778549], [6.011319676942515, 44.46766370499822], [6.014712147872703, 44.46546295198007], [6.015229348297896, 44.45935900451409], [6.022412486806648, 44.451613035276694], [6.013359090822723, 44.45023046009145], [6.013090645041382, 44.44023836592154], [6.007771299611058, 44.43455526362735], [5.993772172639027, 44.43397273164838]]]}";32277;057;23;2;05;93
05026;05600;CEILLAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;2290.0;9605.0;0.30000000000000004;44.6526516194,6.80366189831;"{""type"": ""Polygon"", ""coordinates"": [[[6.907604162222427, 44.656389893356064], [6.901470690033148, 44.64715116288689], [6.882274128730397, 44.63133232780652], [6.858737808719517, 44.62790247001358], [6.852356036874561, 44.61486656264796], [6.845108549482898, 44.610179816186836], [6.821003974259902, 44.608060009221816], [6.808987050280457, 44.602003721708705], [6.7999419316506735, 44.60425310167477], [6.7996076737651, 44.607716573705275], [6.784489501891123, 44.61631119445897], [6.770381348913863, 44.6304481397134], [6.741838603400105, 44.629606830247624], [6.72071436046301, 44.642658495786705], [6.708790404641262, 44.67610875561888], [6.714434705538153, 44.68182267881176], [6.72750787158456, 44.68656522710569], [6.746193067751341, 44.682761366984074], [6.803387395342702, 44.68953405141741], [6.795277949483794, 44.70193545346283], [6.802893314800791, 44.70728023610954], [6.814798831109136, 44.70167866329704], [6.822580239208924, 44.693811749381005], [6.826677969291892, 44.68438624451918], [6.907604162222427, 44.656389893356064]]]}";8450;026;11;1;05;93
05056;05260;FOREST-SAINT-JULIEN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1211.0;692.0;0.30000000000000004;44.6298014381,6.14107531251;"{""type"": ""Polygon"", ""coordinates"": [[[6.139581649185849, 44.61266783460555], [6.133998730800062, 44.61411471998435], [6.122530804593534, 44.64845996753764], [6.137524075133456, 44.650486148654345], [6.139217298623728, 44.65029392705267], [6.14462178078213, 44.63450830083948], [6.157694046489589, 44.63135156649005], [6.162452309554879, 44.625980791383235], [6.156094893811083, 44.61451286930451], [6.139581649185849, 44.61266783460555]]]}";17471;056;18;2;05;93
05162;05110;LA SAULCE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;622.0;746.0;1.3;44.4305124468,6.01099383219;"{""type"": ""Polygon"", ""coordinates"": [[[5.9921398363554355, 44.41167645170977], [5.99003546175862, 44.41822858546363], [5.993772172639027, 44.43397273164838], [6.007771299611058, 44.43455526362735], [6.013090645041382, 44.44023836592154], [6.013359090822723, 44.45023046009145], [6.022412486806648, 44.451613035276694], [6.028838974460585, 44.446680031979156], [6.032485393859839, 44.43682344382122], [6.024740334310444, 44.432595190804406], [6.01929530543026, 44.4191508294796], [5.9921398363554355, 44.41167645170977]]]}";18769;162;23;2;05;93
05149;05260;SAINT-LEGER-LES-MELEZES;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1425.0;674.0;0.30000000000000004;44.6468761009,6.21171867053;"{""type"": ""Polygon"", ""coordinates"": [[[6.242260209507154, 44.642121037862466], [6.224581352881612, 44.63643015086355], [6.216833176186497, 44.64062939603467], [6.188326357372682, 44.63753595453847], [6.192432084317838, 44.64875208072571], [6.190243209808174, 44.654230313233874], [6.202937202313741, 44.65880987310621], [6.220921385075467, 44.65474644610465], [6.242260209507154, 44.642121037862466]]]}";15319;149;18;2;05;93
05097;05700;ORPIERRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;887.0;2744.0;0.30000000000000004;44.3146933801,5.70618607588;"{""type"": ""Polygon"", ""coordinates"": [[[5.718284591238201, 44.286663827394904], [5.713040969886065, 44.29630440544057], [5.705114588968719, 44.30022853085721], [5.700300965106729, 44.3002748479271], [5.695859030308511, 44.29416034852536], [5.686632438813769, 44.29263002474729], [5.678443410311391, 44.30110689707544], [5.665070914594859, 44.30423297534347], [5.660534767531996, 44.310197078145414], [5.67358378121637, 44.314005483847616], [5.6702815659341415, 44.33071189521238], [5.664476932555393, 44.33588738743309], [5.67982513733367, 44.34386366832145], [5.692973319416341, 44.34217351117636], [5.69662774427312, 44.34011149250696], [5.693681080090871, 44.33752671110927], [5.696118844771321, 44.33469289996697], [5.704300582599127, 44.33179898889042], [5.715320218758995, 44.33786823797595], [5.719897990628727, 44.33807035903825], [5.7271829488857495, 44.329855838391154], [5.742239344263136, 44.322573116753986], [5.748122817666371, 44.29979203300789], [5.753572120266434, 44.29501713905712], [5.718284591238201, 44.286663827394904]]]}";13319;097;15;2;05;93
05157;05350;SAINT-VERAN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;2438.0;4474.0;0.30000000000000004;44.684530806,6.8905743766;"{""type"": ""Polygon"", ""coordinates"": [[[6.948335091404859, 44.65481629914675], [6.939938792686193, 44.65213228829112], [6.915266605877857, 44.659796388551634], [6.907604162222427, 44.656389893356064], [6.826677969291892, 44.68438624451918], [6.822580239208924, 44.693811749381005], [6.826304663637712, 44.69617970032891], [6.826413775118908, 44.71023692912068], [6.84032804618828, 44.714090386291915], [6.869907523850946, 44.715367343614304], [6.896507052474119, 44.7057174440346], [6.919217112819733, 44.69224161933396], [6.9522422768352135, 44.68529742480986], [6.963183831830757, 44.67810918312078], [6.958268225609886, 44.672344952069466], [6.957565987864334, 44.662355444928515], [6.948335091404859, 44.65481629914675]]]}";1895;157;01;1;05;93
05021;05700;LE BERSAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;769.0;801.0;0.2;44.4056964766,5.75340964069;"{""type"": ""Polygon"", ""coordinates"": [[[5.754423107884813, 44.391253628498646], [5.75505056945351, 44.40104679522275], [5.750752795305687, 44.40180277873655], [5.740767242715955, 44.39511628076113], [5.731796055617564, 44.39638409370005], [5.7299062821414495, 44.397574876678384], [5.7300210337777795, 44.404120226375504], [5.737694495748499, 44.40768569573714], [5.738615709025674, 44.41737257906728], [5.746823528993646, 44.42490543109901], [5.761867408502096, 44.41792683311997], [5.764226484591958, 44.411679603829995], [5.761467666228032, 44.40896556422656], [5.773791219347953, 44.40453945736828], [5.778891441214948, 44.398889348713695], [5.776870375876155, 44.395850834705286], [5.77111520034715, 44.39120398246844], [5.754423107884813, 44.391253628498646]]]}";16998;021;22;2;05;93
05099;05400;OZE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;860.0;1197.0;0.1;44.5058294764,5.79875486134;"{""type"": ""Polygon"", ""coordinates"": [[[5.805327951217104, 44.48764648995054], [5.780720711651885, 44.49594438850892], [5.771940763399069, 44.495778102208845], [5.766992991190503, 44.50113582258747], [5.76588620463028, 44.50655018826067], [5.781489555717008, 44.51309379358236], [5.782419617865023, 44.51919564877499], [5.800476189278358, 44.51745963867176], [5.813342548683571, 44.52250100182512], [5.832706250997263, 44.5121777708795], [5.815368555286974, 44.50000157045244], [5.816644704816234, 44.49303292193705], [5.809526974107447, 44.49212455436592], [5.805327951217104, 44.48764648995054]]]}";35882;099;24;2;05;93
05035;05400;CHATEAUNEUF-D'OZE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1274.0;2665.0;0.0;44.5053255197,5.89775602851;"{""type"": ""Polygon"", ""coordinates"": [[[5.928180392066563, 44.47788514171641], [5.91496001571513, 44.48770316304205], [5.901442564948129, 44.491825135172746], [5.8834232104017055, 44.48718119811169], [5.870129123443845, 44.49103219981111], [5.862073953979824, 44.49473670003521], [5.843888380192965, 44.51498880885816], [5.84425391340869, 44.51799708568496], [5.888840621364788, 44.528161884642806], [5.902722121918242, 44.525302243441864], [5.907807769903058, 44.51964620468348], [5.921106679879141, 44.523105414251056], [5.925098950685174, 44.51023473193801], [5.93299068291736, 44.50680916194417], [5.94640345371775, 44.504271614332595], [5.961356059756563, 44.51215896666179], [5.961275790282043, 44.50774694235712], [5.956450562115077, 44.501903761945904], [5.9402513884464785, 44.49514813913274], [5.932506121812303, 44.479292554284065], [5.928180392066563, 44.47788514171641]]]}";5959;035;24;2;05;93
05183;05100;VILLAR-SAINT-PANCRACE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;2048.0;4275.0;1.5;44.8395685825,6.65048294053;"{""type"": ""Polygon"", ""coordinates"": [[[6.6645532801642435, 44.795226177451575], [6.656641604352466, 44.792495260966454], [6.644220649879175, 44.795941740302816], [6.6423212076462335, 44.80276376701164], [6.632025608938726, 44.81014959951132], [6.629295728508894, 44.827273138635086], [6.619825984438867, 44.842652034165816], [6.601003358312852, 44.862831362869514], [6.6050258473518575, 44.86922598613635], [6.628067377245813, 44.88176905975807], [6.642773617104217, 44.882756466361464], [6.665824274542773, 44.86980274932237], [6.673433047806618, 44.861150875018126], [6.676917743760227, 44.847993452032796], [6.693851251771993, 44.83615533136657], [6.690814855341363, 44.83004638165573], [6.695845116135103, 44.81699005381743], [6.680248089480686, 44.80970366283877], [6.673648606423975, 44.79726839539963], [6.6645532801642435, 44.795226177451575]]]}";1871;183;25;1;05;93
05173;05300;UPAIX;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;621.0;2330.0;0.4;44.3196073716,5.88311432396;"{""type"": ""Polygon"", ""coordinates"": [[[5.875487956144774, 44.290966898152035], [5.8490391616137885, 44.30066300677064], [5.854360587871253, 44.32016076971824], [5.8513652845555395, 44.32621034099609], [5.8653945105637675, 44.339374753152725], [5.882190845028621, 44.34461958894765], [5.887134452323447, 44.35024576118689], [5.905392601192833, 44.34839584910335], [5.912852738775628, 44.34407302987436], [5.912934734191546, 44.3373691737109], [5.903710622529584, 44.33713571365125], [5.903765181945885, 44.32693770963046], [5.897084488651777, 44.318250562868364], [5.907999193447747, 44.31188232101659], [5.920962622426067, 44.31513262491839], [5.925138757853447, 44.313400215717024], [5.92353229978242, 44.302444740769644], [5.889825698451918, 44.30039977034726], [5.875487956144774, 44.290966898152035]]]}";10068;173;12;2;05;93
05028;05400;CHABESTAN;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;799.0;1232.0;0.1;44.4775755934,5.78305319582;"{""type"": ""Polygon"", ""coordinates"": [[[5.77863446293593, 44.459669132775794], [5.770109206004338, 44.46201853653222], [5.763727047567141, 44.47065486099534], [5.762719005333307, 44.4803993041284], [5.758867495753759, 44.48217116310481], [5.759502644002576, 44.48847860299002], [5.765723724367215, 44.492178006375184], [5.766992991190503, 44.50113582258747], [5.771940763399069, 44.495778102208845], [5.780720711651885, 44.49594438850892], [5.805327951217104, 44.48764648995054], [5.802613573807215, 44.47452816155363], [5.806374404084005, 44.46843333052323], [5.801560632544157, 44.45912474137587], [5.77863446293593, 44.459669132775794]]]}";15954;028;24;2;05;93
05107;05100;PUY-SAINT-ANDRE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;2044.0;1526.0;0.5;44.8909036618,6.56677781045;"{""type"": ""Polygon"", ""coordinates"": [[[6.601003358312852, 44.862831362869514], [6.554582282269173, 44.88921189831256], [6.539776911925213, 44.89106392199442], [6.525119630922929, 44.88862833337998], [6.519122767440226, 44.896506197110384], [6.528913039065158, 44.90701041054532], [6.549844230702274, 44.910705326126106], [6.56651294303336, 44.90337564554599], [6.581260499997367, 44.90514512121389], [6.589513852144176, 44.892621218607026], [6.607566012438591, 44.880742923860026], [6.6050258473518575, 44.86922598613635], [6.601003358312852, 44.862831362869514]]]}";35902;107;25;1;05;93
05066;05140;LA HAUTE-BEAUME;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Commune simple;1314.0;719.0;0.0;44.5686788407,5.62845703761;"{""type"": ""Polygon"", ""coordinates"": [[[5.652893506727837, 44.56955809562979], [5.649786273777512, 44.56322838754129], [5.634744677123028, 44.55544567110781], [5.616133200410435, 44.55696917037586], [5.607147666291081, 44.568350791511534], [5.613898388174486, 44.57182115582297], [5.61843124961398, 44.58396382910362], [5.626319022720681, 44.58662290728453], [5.643520016813478, 44.57066562973129], [5.652893506727837, 44.56955809562979]]]}";11434;066;03;2;05;93
05023;05100;BRIANCON;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;Sous-préfecture;1586.0;2827.0;11.6;44.8994986041,6.64947524018;"{""type"": ""Polygon"", ""coordinates"": [[[6.6050258473518575, 44.86922598613635], [6.607566012438591, 44.880742923860026], [6.620589750674351, 44.88474415693465], [6.626836422129494, 44.8941029600106], [6.622422625732377, 44.900366873292896], [6.600685003670566, 44.91416067825859], [6.606273736549968, 44.919801678548346], [6.6195547729977555, 44.92037908801957], [6.62782331836808, 44.9285725651256], [6.647102925311537, 44.92965370914842], [6.648233854420643, 44.9228566923064], [6.657781902339481, 44.92161428830011], [6.668847315812567, 44.91041537200323], [6.681622929246635, 44.905630082084926], [6.687668413029159, 44.896307985367514], [6.706584400166484, 44.89471356964945], [6.7008104325056195, 44.88542416784997], [6.6928806309281, 44.88167737756585], [6.66950780035233, 44.87961347624662], [6.665824274542773, 44.86980274932237], [6.642773617104217, 44.882756466361464], [6.628067377245813, 44.88176905975807], [6.6050258473518575, 44.86922598613635]]]}";5104;023;98;1;05;93
